id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,year,month,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,price_per_sqft,total_sqft,age,is_renovated
7972600765,352000.0,4,1.0,1530,8890,1.0,0,0,3,7,2014,6,980,550,1925,0,47.5308,-122.35,230.0653594771242,10420,89,0
7214810550,420000.0,4,2.25,2270,12000,1.0,0,0,4,7,2015,4,1360,910,1979,0,47.7559,-122.148,185.02202643171807,14270,36,0
3271801090,1175000.0,4,2.0,2590,7220,2.0,0,2,4,10,2015,4,2590,0,1930,0,47.647,-122.41,453.66795366795367,9810,85,0
8964800370,1375000.0,3,1.5,1850,10572,1.0,0,0,4,8,2014,10,1850,0,1953,0,47.6194,-122.208,743.2432432432432,12422,61,0
8019200030,300000.0,3,1.5,1500,14750,1.5,0,0,4,6,2014,9,1500,0,1933,0,47.495,-122.318,200.0,16250,81,0
3013301525,453500.0,2,1.5,1710,4189,1.0,0,1,5,7,2014,10,1160,550,1951,0,47.5286,-122.383,265.2046783625731,5899,63,0
3303100075,443500.0,3,2.0,1920,7598,1.0,0,0,4,8,2014,10,1920,0,1972,0,47.7735,-122.363,230.98958333333334,9518,42,0
2004100075,332000.0,2,1.0,1150,8138,1.0,0,0,3,7,2015,3,1150,0,1954,0,47.737,-122.325,288.69565217391306,9288,61,0
4221270340,655000.0,3,2.5,2320,4721,2.0,0,0,3,8,2015,3,2320,0,2004,0,47.591,-122.017,282.32758620689657,7041,11,0
7177300575,475000.0,4,1.0,1420,6000,1.5,0,0,3,7,2014,9,1420,0,1950,0,47.6844,-122.302,334.50704225352115,7420,64,0
1471630350,372500.0,3,1.75,1550,12956,1.0,0,0,3,7,2014,10,1210,340,1988,0,47.4711,-121.752,240.32258064516128,14506,26,0
1250203335,1050000.0,4,2.5,2920,7200,1.0,0,3,3,8,2014,5,1470,1450,1921,2006,47.5947,-122.288,359.5890410958904,10120,93,1
8815400105,500000.0,3,1.75,1620,4200,1.0,0,0,5,7,2014,6,830,790,1945,0,47.6743,-122.285,308.641975308642,5820,69,0
5315100737,900000.0,6,2.75,2300,24773,1.5,0,0,4,9,2014,5,2300,0,1950,1985,47.5833,-122.242,391.30434782608694,27073,64,1
3333002440,327500.0,3,1.0,1070,7140,1.0,0,0,3,7,2014,6,1070,0,1989,0,47.5427,-122.288,306.0747663551402,8210,25,0
2130702205,390000.0,3,1.75,1790,7123,1.0,0,0,3,7,2015,4,1790,0,1913,1995,47.7429,-121.981,217.87709497206703,8913,102,1
2159900060,451101.0,2,1.5,1510,1962,2.0,0,0,4,8,2015,1,1510,0,1985,0,47.6214,-122.153,298.74238410596024,3472,30,0
194000575,455000.0,4,1.0,1340,5800,1.5,0,2,3,7,2014,10,1340,0,1914,0,47.5658,-122.389,339.55223880597015,7140,100,0
1531000140,650000.0,4,2.5,3350,46748,2.0,0,0,3,10,2014,7,3350,0,2004,0,47.3432,-122.025,194.02985074626866,50098,10,0
2125049139,895000.0,3,2.5,2500,7746,2.0,0,0,4,10,2014,8,1910,590,1993,0,47.6393,-122.311,358.0,10246,21,0
3623500135,800000.0,4,2.25,2350,10664,1.0,0,1,2,7,2015,3,1510,840,1952,0,47.5743,-122.238,340.4255319148936,13014,63,0
7805460310,703770.0,4,2.25,2550,12918,2.0,0,0,3,9,2014,11,2550,0,1987,0,47.5623,-122.109,275.98823529411766,15468,27,0
3021059244,249950.0,3,1.75,1320,10454,1.0,0,0,4,7,2014,8,1320,0,1968,0,47.2844,-122.216,189.3560606060606,11774,46,0
925049360,512000.0,2,2.0,1270,3881,1.0,0,0,4,6,2015,4,610,660,1926,0,47.6694,-122.298,403.1496062992126,5151,89,0
3286800260,780000.0,5,2.5,3480,74052,1.0,0,0,4,8,2015,5,1980,1500,1972,0,47.4961,-122.063,224.13793103448276,77532,43,0
4137010240,336000.0,3,2.25,2820,11625,2.0,0,0,3,8,2014,7,2820,0,1986,0,47.2621,-122.218,119.14893617021276,14445,28,0
9368700341,285000.0,3,2.0,2110,6900,1.5,0,0,5,6,2014,8,1220,890,1955,0,47.504,-122.26,135.07109004739337,9010,59,0
3832310350,229900.0,3,1.75,1100,7224,1.0,0,0,3,7,2014,10,1100,0,1981,0,47.3717,-122.277,209.0,8324,33,0
324000350,667500.0,4,3.0,1920,4000,1.5,0,0,4,8,2015,4,1540,380,1931,0,47.5718,-122.385,347.65625,5920,84,0
9407101840,378000.0,4,2.5,1890,12236,1.0,0,0,3,7,2014,6,1230,660,1978,0,47.4491,-121.78,200.0,14126,36,0
1422300140,454000.0,3,2.5,2530,43733,2.0,0,0,3,8,2014,9,1530,1000,1991,0,47.46,-121.708,179.44664031620553,46263,23,0
6127011000,537500.0,4,2.5,2550,4630,2.0,0,0,3,7,2014,5,2550,0,2005,0,47.5928,-122.004,210.7843137254902,7180,9,0
2624049117,425000.0,3,1.0,1550,4160,1.5,0,0,4,6,2014,9,1550,0,1926,0,47.5387,-122.265,274.19354838709677,5710,88,0
3295750550,290000.0,3,2.0,1760,6600,1.0,0,0,3,7,2014,11,1760,0,1998,0,47.3836,-122.184,164.77272727272728,8360,16,0
7960100260,349500.0,3,2.0,1270,3600,1.0,0,0,3,7,2014,7,1270,0,1963,0,47.6099,-122.297,275.1968503937008,4870,51,0
7625700012,370000.0,3,2.75,1250,1655,2.0,0,0,3,7,2014,12,830,420,2006,0,47.5554,-122.382,296.0,2905,8,0
5418200295,549500.0,3,1.75,1620,8438,1.0,0,0,4,8,2015,3,1620,0,1961,0,47.703,-122.281,339.1975308641975,10058,54,0
8100000060,208000.0,3,1.75,1070,7200,1.0,0,0,3,7,2014,7,1070,0,1994,0,47.3134,-122.023,194.39252336448598,8270,20,0
1310500550,248000.0,4,2.25,2320,8760,1.0,0,0,4,8,2014,12,1160,1160,1966,0,47.3627,-122.285,106.89655172413794,11080,48,0
4213910030,550000.0,4,2.5,1670,5116,2.0,0,0,3,8,2015,4,1670,0,1999,0,47.7667,-122.33,329.34131736526945,6786,16,0
1223089083,750000.0,3,2.75,3010,206910,2.0,0,2,3,10,2014,10,3010,0,2001,0,47.4881,-121.721,249.16943521594683,209920,13,0
2143700861,192000.0,2,1.75,1340,7380,1.0,0,0,3,6,2014,10,1340,0,1940,0,47.4785,-122.229,143.28358208955223,8720,74,0
5016003230,169317.0,2,1.0,790,4000,1.0,0,2,3,7,2015,2,790,0,1908,0,47.6248,-122.301,214.3253164556962,4790,107,0
1338801019,1198000.0,4,3.5,3400,3850,2.5,0,0,3,10,2014,7,2790,610,2008,0,47.6258,-122.302,352.3529411764706,7250,6,0
3592500565,880000.0,2,1.0,1530,6350,1.5,0,0,4,7,2014,10,1530,0,1923,0,47.6325,-122.303,575.1633986928105,7880,91,0
8645500160,180500.0,3,1.5,1540,9800,1.0,0,0,3,7,2015,1,1010,530,1973,0,47.4676,-122.184,117.20779220779221,11340,42,0
8651520240,540000.0,4,2.0,1990,29078,2.0,0,0,3,9,2014,7,1990,0,1984,0,47.6471,-122.057,271.356783919598,31068,30,0
9408300310,520000.0,3,1.75,2300,35722,1.0,0,0,3,9,2014,6,2300,0,1984,0,47.7455,-122.112,226.08695652173913,38022,30,0
4202400135,177500.0,3,1.5,1220,6000,1.0,0,0,3,7,2014,6,1220,0,1968,0,47.4904,-122.222,145.49180327868854,7220,46,0
7129300935,415000.0,3,1.75,2380,5650,1.0,0,2,4,8,2014,11,1190,1190,1956,0,47.5119,-122.255,174.36974789915968,8030,58,0
8143000310,495000.0,4,2.5,2020,7200,1.0,0,0,5,7,2014,9,1010,1010,1968,0,47.7289,-122.201,245.04950495049505,9220,46,0
6082400152,325000.0,3,2.25,1890,9646,1.0,0,0,3,8,2015,3,1890,0,1966,0,47.4838,-122.299,171.95767195767195,11536,49,0
6838000520,440000.0,2,1.75,1330,4903,1.0,0,0,3,7,2015,2,1330,0,1985,0,47.6819,-122.161,330.82706766917295,6233,30,0
4023500118,411000.0,3,1.75,1490,9844,1.0,0,0,4,7,2014,7,1190,300,1959,0,47.7626,-122.297,275.83892617449663,11334,55,0
8952900204,810000.0,5,3.5,3550,9600,2.0,0,0,3,9,2014,10,2550,1000,1998,0,47.5484,-122.269,228.16901408450704,13150,16,0
7922800320,561750.0,5,1.75,2040,8996,1.0,0,2,4,7,2014,10,1020,1020,1962,0,47.588,-122.118,275.36764705882354,11036,52,0
9542000030,835100.0,4,2.5,2380,12573,1.0,0,0,4,9,2014,7,2380,0,1963,0,47.5984,-122.176,350.88235294117646,14953,51,0
3787000140,450000.0,3,2.25,1780,9969,1.0,0,0,3,8,2014,9,1450,330,1985,0,47.7286,-122.168,252.80898876404495,11749,29,0
646910030,238000.0,3,2.5,1650,2807,2.0,0,0,3,7,2014,11,1650,0,2004,0,47.4328,-122.196,144.24242424242425,4457,10,0
5515600075,299000.0,3,1.0,1510,142803,1.0,0,0,3,7,2014,12,1510,0,1974,0,47.3192,-122.287,198.01324503311258,144313,40,0
1377300135,570000.0,2,1.0,1100,6240,1.0,0,0,4,7,2014,10,1100,0,1941,0,47.6446,-122.403,518.1818181818181,7340,73,0
5469501940,340000.0,3,1.75,2190,12626,2.0,0,0,4,8,2014,6,2190,0,1978,0,47.3845,-122.154,155.25114155251143,14816,36,0
9276200890,450000.0,2,1.75,1760,2275,1.5,0,0,3,6,2015,4,1040,720,1912,0,47.5803,-122.393,255.6818181818182,4035,103,0
6385910260,272750.0,4,1.5,1800,8786,1.0,0,0,3,7,2014,9,1330,470,1966,0,47.4982,-122.345,151.52777777777777,10586,48,0
5101402482,520000.0,4,2.0,2000,6380,2.0,0,0,4,6,2014,7,1860,140,1949,0,47.6956,-122.303,260.0,8380,65,0
9353300140,284950.0,3,1.0,990,10723,1.0,0,0,5,7,2014,6,990,0,1960,0,47.4887,-122.133,287.82828282828285,11713,54,0
5379801600,255000.0,2,1.5,1480,9660,1.0,0,0,3,7,2015,4,1480,0,1949,0,47.4577,-122.289,172.2972972972973,11140,66,0
6082400260,231500.0,2,1.0,1200,9488,1.0,0,0,5,7,2014,11,1200,0,1941,0,47.4832,-122.299,192.91666666666666,10688,73,0
6181430800,330000.0,4,2.5,3504,6000,2.0,0,0,3,7,2015,1,3504,0,2006,0,47.3012,-122.285,94.17808219178082,9504,9,0
3649100473,365000.0,3,1.5,1300,12240,1.0,0,0,3,7,2014,5,1300,0,1963,0,47.737,-122.243,280.7692307692308,13540,51,0
2011400791,425000.0,4,2.0,1330,9188,1.5,0,0,3,7,2014,10,1330,0,1928,2004,47.401,-122.319,319.54887218045116,10518,86,1
7549802030,400000.0,4,1.75,1850,6480,1.0,0,0,4,7,2014,11,1120,730,1958,0,47.5525,-122.313,216.21621621621622,8330,56,0
1898200030,335000.0,4,2.5,2240,9701,2.0,0,0,3,9,2014,9,2240,0,1989,0,47.3086,-122.392,149.55357142857142,11941,25,0
567000672,342000.0,3,3.0,1260,1251,2.0,0,0,3,7,2014,9,1040,220,2003,0,47.5943,-122.296,271.42857142857144,2511,11,0
5127001600,331500.0,4,1.75,1820,14319,1.0,0,0,4,7,2014,11,1820,0,1969,0,47.4757,-122.148,182.14285714285714,16139,45,0
1925069121,960000.0,3,2.5,1730,4102,3.0,1,4,3,8,2015,3,1730,0,1996,0,47.645,-122.084,554.9132947976879,5832,19,0
7511210310,720500.0,4,2.5,3350,35298,2.0,0,0,4,9,2014,7,3350,0,1985,0,47.6506,-122.036,215.07462686567163,38648,29,0
65000260,830000.0,3,2.5,3370,6550,2.0,0,2,4,8,2014,8,2840,530,1912,2001,47.5442,-122.38,246.2908011869436,9920,102,1
6372000060,662990.0,3,1.75,1240,3600,1.5,0,0,5,7,2014,5,1240,0,1926,0,47.5797,-122.405,534.6693548387096,4840,88,0
2005300140,220000.0,4,2.0,2340,10507,1.5,0,0,4,6,2015,3,2340,0,1959,0,47.3578,-122.178,94.01709401709402,12847,56,0
5649600435,349950.0,5,2.0,1880,4179,1.0,0,0,3,7,2015,1,940,940,1952,2000,47.5536,-122.283,186.14361702127658,6059,63,1
2249500059,550000.0,3,2.0,1810,2159,1.0,0,0,3,7,2015,1,1010,800,1922,0,47.6273,-122.345,303.8674033149171,3969,93,0
1773100510,396000.0,3,1.75,2340,5668,1.0,0,0,4,6,2014,9,1200,1140,1941,0,47.5588,-122.364,169.23076923076923,8008,73,0
9521100960,635000.0,4,1.5,2820,4000,2.0,0,0,3,7,2015,1,2820,0,1911,0,47.6638,-122.348,225.17730496453902,6820,104,0
1785500132,293000.0,3,1.0,1020,7650,1.0,0,0,3,7,2014,11,1020,0,1940,0,47.7198,-122.352,287.2549019607843,8670,74,0
8645530060,339000.0,3,2.25,2090,10120,1.0,0,0,4,7,2014,7,1290,800,1979,0,47.4654,-122.174,162.20095693779905,12210,35,0
7697920060,285000.0,4,2.25,1830,8734,2.0,0,0,4,7,2014,6,1830,0,1991,0,47.3679,-122.179,155.7377049180328,10564,23,0
9550202010,775000.0,6,2.75,2980,5000,1.5,0,0,3,7,2014,7,2480,500,1916,0,47.6684,-122.331,260.06711409395973,7980,98,0
1821059264,224000.0,4,1.5,1600,9289,1.0,0,0,4,7,2014,6,1600,0,1959,0,47.3107,-122.212,140.0,10889,55,0
2320069248,165050.0,3,1.0,1200,8514,1.0,0,0,3,7,2014,7,1200,0,1959,0,47.2043,-122.008,137.54166666666666,9714,55,0
2658000335,275000.0,3,1.25,1230,4500,1.5,0,0,4,7,2014,10,1230,0,1913,0,47.5301,-122.271,223.5772357723577,5730,101,0
1702901557,445000.0,5,3.0,2930,5500,1.0,0,0,3,7,2014,9,1750,1180,1951,0,47.5572,-122.281,151.87713310580205,8430,63,0
1774220350,510000.0,3,2.25,2370,38639,1.0,0,0,3,8,2015,4,1930,440,1978,0,47.771,-122.099,215.18987341772151,41009,37,0
7355700171,1230000.0,4,2.5,3040,7000,2.0,0,0,3,9,2014,6,3040,0,2001,0,47.5934,-122.244,404.60526315789474,10040,13,0
3971701922,390000.0,3,1.5,1610,13500,1.0,0,0,3,7,2014,10,1060,550,1970,0,47.7674,-122.31,242.2360248447205,15110,44,0
3583300135,460000.0,3,2.25,2350,10450,1.0,0,0,3,8,2014,5,1390,960,1977,0,47.7433,-122.259,195.74468085106383,12800,37,0
9542000075,700000.0,3,1.75,2000,14733,1.0,0,0,4,8,2015,3,2000,0,1958,0,47.6001,-122.178,350.0,16733,57,0
4055700955,874150.0,4,3.5,3530,14406,2.0,0,1,3,10,2014,6,2570,960,1987,0,47.7073,-122.244,247.6345609065156,17936,27,0
4022902505,470000.0,3,2.25,2220,9800,2.0,0,0,3,8,2014,7,2220,0,1987,0,47.7635,-122.286,211.7117117117117,12020,27,0
8680100030,374000.0,3,1.75,2000,9416,1.0,0,0,4,6,2014,5,2000,0,1961,0,47.697,-122.175,187.0,11416,53,0
2923039017,510000.0,2,1.75,1210,131115,1.5,0,0,5,7,2014,7,1210,0,1950,0,47.4599,-122.45,421.4876033057851,132325,64,0
2767604247,467000.0,2,2.5,1140,1181,3.0,0,0,3,8,2014,7,1140,0,2007,0,47.6713,-122.383,409.64912280701753,2321,7,0
5631500505,576000.0,4,2.5,2440,28405,2.0,0,0,3,8,2014,6,2440,0,2002,0,47.7386,-122.238,236.0655737704918,30845,12,0
3356406510,196440.0,3,2.0,1560,7352,1.0,0,0,3,6,2014,5,1560,0,1992,0,47.2804,-122.251,125.92307692307692,8912,22,0
7701990700,825000.0,4,2.5,3210,18901,2.0,0,0,3,10,2014,12,3210,0,1993,0,47.709,-122.073,257.0093457943925,22111,21,0
8835200800,281000.0,2,1.0,930,2600,1.0,0,0,3,7,2015,4,930,0,1981,0,47.7242,-122.161,302.1505376344086,3530,34,0
8902500118,326000.0,3,2.5,1782,1577,3.0,0,0,3,7,2014,8,1782,0,2000,0,47.7114,-122.301,182.9405162738496,3359,14,0
2822079012,340000.0,3,1.75,1740,46580,1.0,0,0,4,7,2015,4,1740,0,1980,0,47.3583,-121.927,195.4022988505747,48320,35,0
9485950060,440000.0,5,1.75,3690,36036,1.0,0,0,3,9,2014,12,1890,1800,1985,0,47.3473,-122.085,119.24119241192412,39726,29,0
424069264,749000.0,4,2.5,2930,18199,2.0,0,0,3,9,2014,5,2930,0,1998,0,47.5937,-122.047,255.63139931740614,21129,16,0
3581000340,340000.0,4,1.0,1230,8316,1.5,0,0,3,7,2015,2,1230,0,1963,0,47.7269,-122.24,276.4227642276423,9546,52,0
7625704005,561000.0,3,2.0,2000,7000,2.0,0,0,3,7,2014,5,2000,0,1916,1986,47.5452,-122.393,280.5,9000,98,1
1545803240,270000.0,3,2.25,1520,7930,1.0,0,0,3,7,2014,10,1160,360,1988,0,47.3605,-122.049,177.6315789473684,9450,26,0
8080400045,600000.0,2,1.0,1040,3600,1.0,0,0,4,7,2014,6,1040,0,1919,1980,47.619,-122.311,576.9230769230769,4640,95,1
8651402920,219900.0,4,1.5,1120,5427,1.0,0,0,3,6,2014,5,1120,0,1969,2014,47.3628,-122.087,196.33928571428572,6547,45,1
2540800390,469000.0,3,2.25,1820,8446,2.0,0,0,3,8,2014,9,1820,0,1978,0,47.7208,-122.236,257.6923076923077,10266,36,0
7978800621,229000.0,3,1.0,1370,56628,1.0,0,0,3,7,2014,8,1370,0,1942,0,47.3058,-122.306,167.15328467153284,57998,72,0
1336300445,1265000.0,4,3.0,3130,2646,2.5,0,0,5,9,2015,4,2290,840,1906,0,47.6272,-122.316,404.1533546325879,5776,109,0
6159400060,365000.0,3,1.5,1640,8301,1.0,0,0,3,7,2014,8,1290,350,1958,0,47.7443,-122.327,222.5609756097561,9941,56,0
9510930350,429000.0,4,2.5,2650,9301,2.0,0,0,3,9,2014,12,2650,0,2001,0,47.3477,-122.271,161.88679245283018,11951,13,0
5535600520,550000.0,4,2.5,2850,6809,2.0,0,0,3,9,2014,12,2850,0,2003,0,47.7353,-121.973,192.98245614035088,9659,11,0
7634800070,453000.0,3,2.5,1820,16300,1.0,0,0,4,7,2015,1,1220,600,1955,0,47.4582,-122.365,248.9010989010989,18120,60,0
8581200350,187500.0,3,1.5,1180,7000,1.0,0,0,4,7,2014,6,1180,0,1977,0,47.2966,-122.374,158.89830508474577,8180,37,0
6190701146,520500.0,6,2.5,1880,14350,1.0,0,0,5,7,2015,4,1640,240,1955,0,47.7556,-122.352,276.86170212765956,16230,60,0
522059299,300000.0,3,1.75,1280,12776,1.0,0,0,4,7,2015,2,1280,0,1977,0,47.4212,-122.199,234.375,14056,38,0
1513800036,799000.0,4,3.25,3120,5000,2.0,0,0,3,9,2014,5,2370,750,2005,0,47.69,-122.299,256.0897435897436,8120,9,0
6699930550,338000.0,3,2.5,2470,4948,2.0,0,0,3,8,2015,2,2470,0,2003,0,47.3438,-122.039,136.8421052631579,7418,12,0
9839300875,800000.0,3,1.0,1700,4400,1.5,0,0,4,8,2014,5,1700,0,1906,0,47.612,-122.292,470.5882352941176,6100,108,0
2493200435,360000.0,2,2.0,1180,3200,1.0,0,1,4,6,2014,8,590,590,1945,0,47.5275,-122.383,305.08474576271186,4380,69,0
226039282,442500.0,6,2.5,2800,10490,1.0,0,0,3,7,2014,7,1400,1400,1968,0,47.7735,-122.378,158.03571428571428,13290,46,0
5450900140,830000.0,5,3.0,3040,9601,1.0,0,0,5,9,2014,5,1970,1070,1968,0,47.5562,-122.22,273.0263157894737,12641,46,0
8093800200,360400.0,3,2.5,1630,11592,2.0,0,0,3,8,2014,11,1630,0,1987,0,47.7574,-122.228,221.1042944785276,13222,27,0
3205000310,345000.0,3,1.0,1340,9339,1.0,0,0,5,7,2014,11,1340,0,1960,0,47.5407,-122.177,257.46268656716416,10679,54,0
7230000350,300000.0,3,1.75,1830,51836,1.0,0,0,4,7,2014,9,1430,400,1966,0,47.4774,-122.098,163.9344262295082,53666,48,0
1066600045,350000.0,3,1.0,1240,10800,1.0,0,0,5,7,2014,9,1240,0,1959,0,47.5233,-122.185,282.258064516129,12040,55,0
2822069078,368000.0,4,2.0,2500,36900,1.0,0,0,3,7,2014,10,1540,960,1972,0,47.3708,-122.049,147.2,39400,42,0
8731900340,264000.0,3,1.75,1760,7482,1.0,0,0,4,8,2014,6,1760,0,1966,0,47.3129,-122.369,150.0,9242,48,0
5088500310,435000.0,3,2.0,2660,16677,1.0,0,0,3,9,2015,3,2210,450,1990,0,47.3689,-122.055,163.53383458646616,19337,25,0
1823059205,200000.0,3,1.5,2060,15837,1.5,0,0,3,6,2014,6,2060,0,1903,0,47.4819,-122.223,97.0873786407767,17897,111,0
225039082,620000.0,5,2.5,2540,3832,2.0,0,0,5,8,2014,5,1760,780,1929,0,47.6848,-122.398,244.09448818897638,6372,85,0
7883603750,337000.0,3,1.75,1400,6000,1.0,0,0,4,7,2014,12,700,700,1919,0,47.5283,-122.321,240.71428571428572,7400,95,0
8081500060,1928000.0,4,3.25,4280,20296,2.0,0,0,4,11,2014,10,4280,0,1984,0,47.6377,-122.212,450.4672897196262,24576,30,0
8099900260,544500.0,4,2.5,2230,10414,1.0,0,0,5,7,2014,5,1450,780,1974,0,47.5816,-122.0,244.17040358744396,12644,40,0
2115200160,445000.0,4,2.5,2340,3784,2.0,0,0,3,8,2014,6,2340,0,2008,0,47.535,-122.348,190.17094017094018,6124,6,0
5095600310,379500.0,3,2.25,2070,14196,2.0,0,0,3,7,2014,7,2070,0,1989,0,47.4617,-122.07,183.33333333333334,16266,25,0
5402100045,189950.0,4,2.0,1910,4225,1.0,0,0,4,6,2015,3,910,1000,1919,0,47.3084,-122.234,99.45026178010471,6135,96,0
2258500049,469000.0,3,1.0,950,4250,1.5,0,0,5,6,2014,6,950,0,1948,0,47.609,-122.307,493.6842105263158,5200,66,0
626100023,600000.0,5,2.75,2910,53898,1.0,0,0,5,7,2014,6,1510,1400,1979,0,47.7201,-122.062,206.18556701030928,56808,35,0
4309720160,785000.0,3,2.5,2930,33981,2.0,0,2,3,9,2014,11,2930,0,2000,0,47.5151,-122.12,267.91808873720134,36911,14,0
1843100070,372000.0,4,2.75,2610,8967,2.0,0,0,4,8,2015,2,2610,0,1990,0,47.3747,-122.124,142.5287356321839,11577,25,0
4307350520,445000.0,5,3.0,3880,7180,2.0,0,0,3,7,2015,2,3880,0,2004,0,47.4797,-122.179,114.69072164948453,11060,11,0
5561401260,508000.0,4,2.25,3320,53392,2.0,0,0,4,8,2014,10,2000,1320,1986,0,47.4724,-122.014,153.0120481927711,56712,28,0
2883200966,780000.0,5,1.5,1940,4800,2.0,0,0,3,8,2015,3,1940,0,1905,0,47.6845,-122.332,402.0618556701031,6740,110,0
7214800240,541100.0,4,2.25,2510,9800,2.0,0,0,3,9,2015,3,2510,0,1978,0,47.753,-122.145,215.5776892430279,12310,37,0
3629920860,729000.0,4,2.5,2660,5608,2.0,0,0,3,9,2015,1,2660,0,2003,0,47.5449,-121.995,274.0601503759398,8268,12,0
1320069179,397000.0,3,2.0,1710,134489,1.0,0,2,5,7,2014,11,1710,0,1952,0,47.2207,-121.984,232.16374269005848,136199,62,0
9424400200,451555.0,2,1.0,1320,4520,1.0,0,1,3,6,2014,5,1320,0,1912,1971,47.5655,-122.394,342.0871212121212,5840,102,1
3500100189,300000.0,2,1.0,960,8153,1.0,0,0,3,6,2014,6,960,0,1947,0,47.7341,-122.3,312.5,9113,67,0
2787720140,416000.0,3,2.5,1790,11542,1.0,0,0,5,7,2015,4,1190,600,1969,0,47.5124,-122.16,232.4022346368715,13332,46,0
3856904740,490000.0,2,1.0,950,3060,1.0,0,0,3,6,2014,10,810,140,1925,0,47.6698,-122.323,515.7894736842105,4010,89,0
254000445,480000.0,6,3.75,2940,5054,2.0,0,0,3,7,2015,1,2940,0,1942,2003,47.5122,-122.385,163.26530612244898,7994,73,1
6821101837,368000.0,2,2.0,930,1662,1.0,0,0,3,7,2015,2,670,260,2002,0,47.6518,-122.4,395.6989247311828,2592,13,0
7784400060,545000.0,3,2.5,2370,9000,1.0,0,3,4,8,2015,1,1570,800,1952,0,47.4922,-122.365,229.957805907173,11370,63,0
3295610350,850000.0,5,2.75,3430,15119,2.0,0,0,3,10,2015,3,3430,0,1998,0,47.5678,-122.032,247.8134110787172,18549,17,0
3260570260,550000.0,4,3.5,3540,4750,2.0,0,0,3,10,2014,12,3540,0,2003,0,47.473,-122.193,155.36723163841808,8290,11,0
1592000260,600000.0,3,2.25,2240,9314,2.0,0,0,3,9,2015,2,2240,0,1984,0,47.6216,-122.032,267.85714285714283,11554,31,0
8670000060,535000.0,4,2.5,2710,12138,1.0,0,0,3,8,2014,8,1700,1010,1968,0,47.7657,-122.29,197.4169741697417,14848,46,0
8113600004,599950.0,3,2.5,2660,4975,2.0,0,0,3,8,2014,5,2660,0,2014,0,47.5487,-122.272,225.54511278195488,7635,0,0
235000075,531000.0,5,2.75,2540,5022,1.0,0,0,4,8,2014,7,1540,1000,1955,0,47.5593,-122.3,209.0551181102362,7562,59,0
1951700700,530000.0,4,2.25,2210,7665,2.0,0,0,4,8,2014,6,2210,0,1968,0,47.5424,-122.168,239.81900452488688,9875,46,0
1832100030,597326.0,4,4.0,3570,8250,2.0,0,0,3,10,2014,6,2860,710,2015,0,47.5784,-122.226,167.31820728291316,11820,-1,0
8565000030,805000.0,4,2.5,3450,33460,2.0,0,0,3,9,2015,4,3450,0,1997,0,47.7673,-122.1,233.33333333333334,36910,18,0
2473350710,390000.0,4,1.75,2330,8364,1.0,0,0,4,8,2014,10,2330,0,1968,0,47.4568,-122.146,167.38197424892704,10694,46,0
9521101221,487250.0,4,2.0,1690,3250,1.5,0,0,3,7,2014,5,1550,140,1901,0,47.6637,-122.346,288.31360946745565,4940,113,0
6152900273,301000.0,3,1.5,1030,8414,1.0,0,0,4,7,2014,9,1030,0,1967,0,47.7654,-122.297,292.2330097087379,9444,47,0
2721600125,1175000.0,5,2.75,2560,5618,1.5,0,2,3,8,2015,2,2220,340,1923,0,47.6416,-122.355,458.984375,8178,92,0
1180002378,299000.0,4,2.5,1950,3000,2.0,0,0,3,7,2014,9,1950,0,2002,0,47.4977,-122.226,153.33333333333334,4950,12,0
2113700060,400000.0,4,2.5,2350,3904,2.5,0,0,3,7,2014,10,2350,0,1999,0,47.5305,-122.351,170.2127659574468,6254,15,0
7016100570,467500.0,4,2.5,3160,7210,1.0,0,0,4,7,2014,12,1880,1280,1969,0,47.7368,-122.183,147.94303797468353,10370,45,0
2944500710,305000.0,4,2.5,2430,9103,2.0,0,0,3,8,2015,2,2430,0,1990,0,47.2939,-122.368,125.51440329218107,11533,25,0
7211340030,300000.0,3,1.0,1010,10168,1.0,0,0,3,6,2015,4,1010,0,1979,0,47.6453,-121.912,297.029702970297,11178,36,0
2473480520,327500.0,3,2.25,1770,8755,1.0,0,0,3,8,2014,9,1330,440,1981,0,47.4464,-122.123,185.02824858757063,10525,33,0
1722059326,269000.0,3,2.0,1210,7136,1.0,0,0,3,7,2014,8,1210,0,2003,0,47.3996,-122.203,222.31404958677686,8346,11,0
9414100030,975000.0,4,3.25,3330,17533,1.0,0,2,3,9,2015,3,1750,1580,1969,0,47.652,-122.2,292.7927927927928,20863,46,0
8911000030,355000.0,3,1.0,1240,5400,1.0,0,0,4,7,2014,12,1060,180,1940,0,47.7115,-122.355,286.2903225806452,6640,74,0
2264500890,712000.0,3,1.0,1250,4620,1.5,0,0,4,7,2014,5,1150,100,1900,0,47.651,-122.341,569.6,5870,114,0
2481630200,883000.0,4,2.5,2960,41656,2.0,0,0,3,10,2014,6,2960,0,1985,0,47.7319,-122.132,298.31081081081084,44616,29,0
7299500200,190000.0,2,1.0,840,12252,1.0,0,0,3,6,2014,8,840,0,1994,0,47.3069,-122.013,226.1904761904762,13092,20,0
8598900125,443000.0,3,1.75,1530,8028,1.0,0,0,3,7,2015,4,1200,330,1967,0,47.7768,-122.361,289.5424836601307,9558,48,0
